id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
11,128,"[4323, 8646, 17292, 34584]",3,"[34, 102, 238]","[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 64, 61, 60, 55, 50, 46, 35, 30, 23, 17, 7, 7, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,"[0.8756839908054519, 0.8477186283082453, 0.8474640323557072]","[0.6544066620402498, 0.6590330788804071, 0.6590330788804071]","[0.8556393143956232, 0.8540432785064442, 0.8547502826151061]","[0.6510315477842539, 0.6510315477842539, 0.6510315477842539]",[],[],0.8415315477842539,0.08332988239866929,True,0.0,0.0,0.0,5.880039678617535e-05,1.0,0.7000176401190358,0.6590330788804071,0.8474640323557072,0.6510315477842539,0.8547502826151061
19,128,"[4323, 8646, 17292, 34584]",3,"[34, 102, 238]","[64, 18, 53, 60, 57, 65, 76, 11, 46, 87, 33, 6, 91, 86, 69, 64, 80, 18, 7, 73, 34, 66, 50, 77]",irregular,24,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.00024371540765642796,1e-05,,128,True,xavier_normal,step,"{'step_size': 10, 'gamma': 0.5}",268375,"[1.086241404325797, 0.9439136457889962, 0.884433247495409]","[0.37659033078880405, 0.6478140180430256, 0.6586282674068934]","[1.0458216552145883, 0.8984549635102255, 0.8774666783491815]","[0.6510315477842539, 0.6510315477842539, 0.6510315477842539]",[],[],0.8415315477842539,0.08332988239866929,True,0.0,0.0,0.0,5.880039678617535e-05,1.0,0.7000176401190358,0.6586282674068934,0.884433247495409,0.6510315477842539,0.8774666783491815
2,32,"[4323, 8646, 17292, 34584]",3,"[136, 407, 948]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[0.9029154452272733, 0.8418078500861071, 0.8340948837486759]","[0.6148507980569049, 0.6596113809854268, 0.6562572287763128]","[0.8559600451639087, 0.8332116806834663, 0.8230761642404881]","[0.6508465167915626, 0.6511240632805995, 0.6540845591636599]",[],[],0.80408455916366,9.92811652768306e-07,False,3.987736911449938e-06,2.1473873700769437e-06,0.003099269127578852,2.7810020603703042e-05,0.0,8.343006181110914e-06,0.6562572287763128,0.8340948837486759,0.6540845591636599,0.8230761642404881
22,32,"[4323, 8646, 17292, 34584]",3,"[136, 407, 948]","[100, 75, 62, 53, 53, 48, 40, 39, 26, 25, 20, 14, 14, 14, 20, 25, 26, 39, 40, 48, 53, 53, 62, 75, 100]",hourglass,24,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0005487765132012066,1e-05,,32,False,xavier_normal,cosine,{'T_max': 50},310750,"[0.8559302711635725, 0.8478758320222705, 0.8475815200458212]","[0.6548693037242656, 0.6590330788804071, 0.6590330788804071]","[0.8510095924593957, 0.8563309926717153, 0.8512812335888875]","[0.6510315477842539, 0.6510315477842539, 0.6510315477842539]",[],[],0.8010315477842539,9.338394497669021e-07,False,0.0,0.0,0.0,2.6158688931626237e-05,0.0,7.847606679487873e-06,0.6590330788804071,0.8475815200458212,0.6510315477842539,0.8512812335888875
13,32,"[4323, 8646, 17292, 34584]",3,"[136, 407, 948]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",constant,17,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.sgd.SGD'>,0.03863077527237173,0.0,0.99,32,True,kaiming_uniform,cosine,{'T_max': 50},183625,"[0.9039656228967323, 0.8489089131548315, 0.8496271654491261]","[0.6460791117279667, 0.6590330788804071, 0.6590330788804071]","[0.870142107375379, 0.8507028329338217, 0.8586908881334959]","[0.6510315477842539, 0.6510315477842539, 0.6510315477842539]",[],[],0.8010315477842539,9.338394497669021e-07,False,0.0,0.0,0.0,2.6158688931626237e-05,0.0,7.847606679487873e-06,0.6590330788804071,0.8496271654491261,0.6510315477842539,0.8586908881334959
1,32,"[4323, 8646, 17292, 34584]",3,"[136, 407, 948]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[0.9488336803900431, 0.8605237674884103, 0.8760644247100057]","[0.6449225075179273, 0.6568355308813324, 0.6573560027758502]","[0.8566981021841136, 0.8590941538598097, 0.858682409716045]","[0.6510315477842539, 0.6510315477842539, 0.6510315477842539]",[],[],0.8010315477842539,9.338394497669021e-07,False,0.0,0.0,0.0,2.6158688931626237e-05,0.0,7.847606679487873e-06,0.6573560027758502,0.8760644247100057,0.6510315477842539,0.858682409716045
16,64,"[4323, 8646, 17292, 34584]",3,"[68, 204, 475]","[94, 85, 81, 81, 79, 75, 55, 45, 40, 38, 35, 34, 28, 26, 23, 23, 17, 15, 12, 5, 4]",pyramid,21,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0006585104721427294,1e-05,,64,False,xavier_uniform,none,{},226000,"[0.992734381784699, 0.9150054205520104, 0.8778096816480753]","[0.6590330788804071, 0.6588017580383992, 0.6589752486699052]","[0.9463057025132473, 0.8634620691737587, 0.8570650866254648]","[0.6510315477842539, 0.6510315477842539, 0.6510315477842539]",[],[],0.8010315477842539,9.338394497669021e-07,False,0.0,0.0,0.0,2.6158688931626237e-05,0.0,7.847606679487873e-06,0.6589752486699052,0.8778096816480753,0.6510315477842539,0.8570650866254648
29,32,"[4323, 8646]",1,[136],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[0.9488336803900431],[0.6449225075179273],[0.8566981021841136],[0.6510315477842539],[],[],0.8010315477842539,9.338394497669021e-07,False,0.0,0.0,0.0,2.6158688931626237e-05,0.0,7.847606679487873e-06,0.6449225075179273,0.9488336803900431,0.6510315477842539,0.8566981021841136
26,32,"[4323, 8646, 17292]",2,"[136, 407]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[0.9488336803900431, 0.8605237674884103]","[0.6449225075179273, 0.6568355308813324]","[0.8566981021841136, 0.8590941538598097]","[0.6510315477842539, 0.6510315477842539]",[],[],0.8010315477842539,9.338394497669021e-07,False,0.0,0.0,0.0,2.6158688931626237e-05,0.0,7.847606679487873e-06,0.6568355308813324,0.8605237674884103,0.6510315477842539,0.8590941538598097
27,512,"[4323, 8646, 17292]",2,"[9, 26]","[8, 50, 26, 17]",mutated,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,512,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[0.9841218501115712, 0.9057391740342078]","[0.5977330557483229, 0.6588017580383992]","[0.9344501714722302, 0.8783896211856984]","[0.6510315477842539, 0.6510315477842539]",[],[],0.8010315477842539,9.338394497669021e-07,False,0.0,0.0,0.0,2.6158688931626237e-05,0.0,7.847606679487873e-06,0.6588017580383992,0.9057391740342078,0.6510315477842539,0.8783896211856984
28,128,"[4323, 8646, 17292]",2,"[34, 102]","[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 64, 61, 60, 55, 50, 46, 35, 28, 68, 78, 90]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.001559044554898602,0.001,0.95,128,False,xavier_normal,cosine,"{'step_size': 5, 'gamma': 0.1, 'T_max': 50}",155375,"[0.9627222984084757, 0.8552816631257355]","[0.5963451306962757, 0.6589174184594032]","[0.8644881040362428, 0.8505702654156724]","[0.6510315477842539, 0.6510315477842539]",[],[],0.8010315477842539,9.338394497669021e-07,False,0.0,0.0,0.0,2.6158688931626237e-05,0.0,7.847606679487873e-06,0.6589174184594032,0.8552816631257355,0.6510315477842539,0.8505702654156724
7,32,"[4323, 8646, 17292, 34584]",3,"[136, 407, 948]","[98, 65, 60, 37, 37, 33, 31, 18, 15, 8]",pyramid,10,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adam.Adam'>,0.052164117530572714,1e-05,,32,True,kaiming_uniform,none,{},98875,"[0.8787234645460095, 0.8761046398383667, 0.8753278172184354]","[0.6442285449919037, 0.6524404348831829, 0.6516308119361555]","[0.8899397731919173, 0.8740893989809678, 0.8949993157741905]","[0.6510315477842539, 0.6510315477842539, 0.6508465167915626]",[],[],0.8008465167915626,9.303887547551607e-07,False,-2.2787068065430168e-07,7.60810405696118e-09,-0.00018503099269129297,2.60620630354658e-05,0.0,7.81861891063974e-06,0.6516308119361555,0.8753278172184354,0.6508465167915626,0.8949993157741905
30,256,"[4323, 8646]",1,[17],"[89, 80, 78, 61, 60, 57, 52, 48, 37, 22, 8, 22, 37, 48, 52, 57, 60, 61, 78, 80, 89]",hourglass,20,<class 'torch.nn.modules.activation.ELU'>,0.5,<class 'torch.optim.adamw.AdamW'>,0.00011353760357248227,0.0,,256,True,xavier_normal,exponential,{'gamma': 0.95},14127,[1.6993778673223177],[0.28452463566967384],[1.0737607012470882],[0.2653344435192895],[],[],0.4153344435192895,7.99602236224457e-11,False,0.0,0.0,0.0,1.1681685714535429e-08,0.0,3.504505714360629e-09,0.28452463566967384,1.6993778673223177,0.2653344435192895,1.0737607012470882
32,32,"[4323, 8646]",1,[136],"[8, 50, 26, 53, 53, 48, 40, 39, 26, 25, 20, 14, 14, 14, 20, 25, 26, 39, 40, 48, 53, 53, 62, 75, 100, 256]",mutated,24,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.02680569273344529,0.0001,,32,False,kaiming_normal,cosine,"{'step_size': 10, 'gamma': 0.9, 'T_max': 50}",240125,[34992393.601687975],[0.5021975479990747],[1.4278687257662612],[0.26255897862892036],[],[],0.4125589786289203,5.743411009185177e-11,False,0.0,0.0,0.0,1.1050912522613432e-08,0.0,3.31527375678403e-09,0.5021975479990747,34992393.601687975,0.26255897862892036,1.4278687257662612
31,1024,"[4323, 8646]",1,[5],"[64, 18, 53, 60, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",mutated,24,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.00024371540765642796,1e-05,,1024,True,xavier_normal,step,"{'step_size': 10, 'gamma': 0.5}",84750,[916.0088231168135],[0.3016423779782558],[3.0866256675354946],[0.25469516143954113],[],[],0.4046951614395411,0.0,False,0.0,0.0,0.0,9.442650320674617e-09,0.0,2.8327950962023853e-09,0.3016423779782558,916.0088231168135,0.25469516143954113,3.0866256675354946
