id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
11,128,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[3, 9, 20, 42, 70, 98, 126, 154]","[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 64, 61, 60, 55, 50, 46, 35, 30, 23, 17, 7, 7, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,"[0.6963563802614378, 0.6923969846240358, 0.6710482708291511, 0.6459429570705215, 0.6560231682406332, 0.6656733849807125, 0.6712481362832737, 0.6687410446832116]","[0.523121387283237, 0.5216763005780347, 0.5838150289017341, 0.6734104046242775, 0.6446495529276031, 0.6325353331410442, 0.6083068935679261, 0.6189789443322757]","[0.6903726973473132, 0.6768719358702707, 0.6244896294198922, 0.6567830732811969, 0.6161233988325213, 0.6675279897389528, 0.6852892533443103, 0.6770872832582071]","[0.5282583621683967, 0.635524798154556, 0.6978085351787774, 0.6309111880046137, 0.6920415224913494, 0.6332179930795848, 0.4809688581314879, 0.6447520184544406]",[],[],1.0,0.06360734740801773,True,0.6189789443322757,0.6687410446832116,0.6447520184544406,0.6770872832582071,0.0007714811674572444,0.005012960812250812,0.03064755313890266,0.009078243668657143,1.0,0.7027234731005971
15,1024,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[1, 2, 4, 7, 11, 15, 19, 23]","[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,"[3.256904125213623, 3.9728643894195557, 16.270552915644785, 0.7623954249944301, 0.7296202942827851, 0.7161748868985172, 0.7217656571685598, 0.7172835385520898]","[0.5317919075144508, 0.49421965317919075, 0.49277456647398843, 0.5177023121387283, 0.5232189212575714, 0.5148543409287568, 0.5128353042976637, 0.5252379578886646]","[0.7018521428108215, 0.6976099014282227, 0.7133299112319946, 0.7311381101608276, 0.706166684627533, 0.6921114921569824, 0.6957375407218933, 0.7122248411178589]","[0.4809688581314879, 0.48788927335640137, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.5190311418685121, 0.4809688581314879, 0.4809688581314879]",[],[],0.993858821856916,0.06359215504358538,True,0.5252379578886646,0.7172835385520898,0.4809688581314879,0.7122248411178589,0.0,0.00015546239867817653,-0.006426099851705391,0.008518769013762154,1.0,0.7025556307041286
31,32,"[346, 692, 1384, 2768, 5536, 6934, 6934]",6,"[11, 33, 77, 164, 273, 382]","[99, 11, 11, 55]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,32,False,xavier_normal,cosine,{'T_max': 50},155375,"[0.668742280474977, 0.5793623335099634, 0.580245606816573, 0.5908785772461422, 0.5615161863293467, 0.5228284648457074]","[0.6098265895953757, 0.7239884393063584, 0.721820809248555, 0.7272398843930635, 0.7355062013267955, 0.7605999423132391]","[0.6123483964900519, 0.5926447791899226, 0.6530454723033388, 0.6117322565053162, 0.5786094266616212, 0.6195543008967117]","[0.6828143021914648, 0.7104959630911188, 0.7312572087658593, 0.7012687427912342, 0.7139561707035755, 0.7220299884659747]",[],[],0.9284512360919392,0.06342398172297026,True,0.7605999423132391,0.5228284648457074,0.7220299884659747,0.6195543008967117,0.00010570265842185953,0.00023787172029330746,0.014071510957324063,0.0023256111986780766,1.0,0.7006976833596034
2,32,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[11, 33, 77, 164, 273, 382, 491, 600]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[0.6479189306325306, 0.5852927851539127, 0.5647234200053133, 0.5743830252244982, 0.5458439892501215, 0.45085027908467407, 0.39193153394671454, 0.32418674986593515]","[0.6242774566473989, 0.7095375722543352, 0.7189306358381503, 0.7210982658959537, 0.74387078165561, 0.8079030862417075, 0.8471300836458033, 0.8785693683299682]","[0.6012577471573598, 0.5839957942737153, 0.6033161601530777, 0.5674542067647668, 0.5525737862685972, 0.5721330054216044, 0.599570306114672, 0.6519841938832777]","[0.6908881199538639, 0.720876585928489, 0.7116493656286044, 0.7185697808535179, 0.7254901960784313, 0.740484429065744, 0.7231833910034602, 0.7312572087658593]",[],[],0.8812572087658593,0.06338541726848107,True,0.8785693683299682,0.32418674986593515,0.7312572087658593,0.6519841938832777,6.853835112393109e-05,0.00018824274400716271,0.012522656121272013,0.0009054349672125568,1.0,0.7002716304901637
27,32,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934]",7,"[11, 33, 77, 164, 273, 382, 491]","[98, 11, 11, 55]",mutated,10,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adam.Adam'>,0.052164117530572714,1e-05,,32,True,kaiming_uniform,none,{},98875,"[0.9394191231341721, 0.9043589647794734, 0.8269880948039149, 0.8792579628828633, 0.8482362965118104, 0.848941138198474, 0.830179719990944]","[0.49710982658959535, 0.5404624277456648, 0.5469653179190751, 0.5390173410404624, 0.5318719353908278, 0.5350447072396884, 0.5413902509374099]","[0.8840905273249405, 0.6681046678395695, 0.6773415153551816, 0.655772811126269, 0.64032582562275, 0.8588959521075846, 0.8314891128941528]","[0.615916955017301, 0.6482122260668973, 0.6632064590542099, 0.6678200692041523, 0.6378316032295271, 0.6136101499423299, 0.6320645905420992]",[],[],0.7820645905420992,0.0633641952899126,True,0.5413902509374099,0.830179719990944,0.6320645905420992,0.8314891128941528,3.364090734332946e-05,0.0003891101185708019,-0.009034986543637102,0.00012391348721723194,1.0,0.7000371740461652
6,1024,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[1, 2, 4, 7, 11, 15, 19, 23]","[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",constant,22,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.0001431923924022744,0.01,,1024,True,xavier_uniform,exponential,{'gamma': 0.99},84750,"[9489.9951171875, 6389.416015625, 4608.895152185693, 3083.135091616239, 2408.9115720121185, 1511.0283456983366, 1098.0199454158742, 865.9549693109531]","[0.49421965317919075, 0.48265895953757226, 0.4913294797687861, 0.5057803468208093, 0.4981251802711278, 0.5206230170175945, 0.5474473608306893, 0.5650418229016441]","[15.265115737915039, 3.5975334644317627, 7.957038402557373, 5.529290199279785, 2.6836981773376465, 2.3621273040771484, 2.096220016479492, 1.9015982151031494]","[0.5190311418685121, 0.5317185697808535, 0.5190311418685121, 0.5178777393310265, 0.5132641291810842, 0.5178777393310265, 0.5178777393310265, 0.5213379469434832]",[],[],0.7747401974048984,0.06336376851665688,True,0.5650418229016441,865.9549693109531,0.5213379469434832,1.9015982151031494,0.00010485477613505287,2.492303998063025e-05,0.0018124897017630648,0.00010819711725899366,1.0,0.7000324591351776
20,1024,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[1, 2, 4, 7, 11, 15, 19, 23]","[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,"[0.693320095539093, 0.6936202049255371, 0.6944078913313805, 0.6935933907597052, 0.6934253819263184, 0.6934098392114675, 0.693393886054941, 0.693378052107704]","[0.49710982658959535, 0.49277456647398843, 0.4754335260115607, 0.49241329479768786, 0.49870204788001155, 0.4995673492933372, 0.5010095183155466, 0.49870204788001155]","[0.6926568746566772, 0.6926578283309937, 0.6926607489585876, 0.6926672458648682, 0.6926769614219666, 0.6926873326301575, 0.692698061466217, 0.6927089095115662]","[0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121]",[],[],0.7646586409279218,0.06336322070123064,True,0.49870204788001155,0.693378052107704,0.5190311418685121,0.6927089095115662,0.0,0.0,0.0,8.80232432115296e-05,1.0,0.7000264069729634
52,128,"[346, 692, 1384]",2,"[3, 9]","[99, 97, 97, 96, 37, 5, 78]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.01,,128,True,xavier_uniform,cosine,"{'step_size': 30, 'gamma': 0.1, 'T_max': 50}",155375,"[0.6934949683316182, 0.685927525076563]","[0.5317919075144508, 0.5635838150289018]","[0.6857235155303586, 0.6757525787221519]","[0.5743944636678201, 0.6136101499423299]",[],[],0.7636101499423299,0.06336317110440151,True,0.5635838150289018,0.685927525076563,0.6136101499423299,0.6757525787221519,0.0,0.0,0.0,8.619678828515602e-05,1.0,0.7000258590364855
57,64,"[346, 692]",1,[6],"[98, 65, 60, 37, 37, 33, 78, 128]",mutated,10,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adam.Adam'>,0.052164117530572714,1e-05,,64,True,kaiming_uniform,none,"{'step_size': 30, 'gamma': 0.1}",14129,[1.135567108330699],[0.4884393063583815],[1.5104433129677999],[0.5986159169550173],[],[],0.7486159169550173,0.0633625646900321,True,0.4884393063583815,1.135567108330699,0.5986159169550173,1.5104433129677999,0.0,0.0,0.0,6.386494707863821e-05,1.0,0.7000191594841235
8,512,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[1, 3, 6, 12, 19, 26, 33, 40]","[90, 78, 68, 57, 56, 48, 40, 34, 28, 27, 16, 16, 27, 28, 34, 40, 48, 56, 57, 68, 78, 90]",hourglass,21,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.001559044554898602,0.001,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",113000,"[0.7003509402275085, 1.0837540519719868, 0.7008010906980217, 0.6958663980395807, 0.7001514055043295, 0.6954903614978334, 0.6949336779093516, 0.6944049582345224]","[0.5202312138728323, 0.4913294797687861, 0.4869942196531792, 0.5115606936416185, 0.49524084222670894, 0.5027401211421979, 0.5044707239688492, 0.5093740986443611]","[1.1525261007515755, 0.692481711249038, 0.692426278998145, 0.6987041322967723, 0.6942741568388273, 0.694261323484445, 0.6942557088919027, 0.6942535302630758]","[0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879]",[],[],0.7410323949060389,0.04334024703378811,True,0.5093740986443611,0.6944049582345224,0.4809688581314879,0.6942535302630758,-0.0009759559932570306,0.0003621843608194341,-0.021749876421156722,5.448175849784384e-05,0.684,0.47881634452754934
4,1024,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[1, 2, 4, 7, 11, 15, 19, 23]","[89, 86, 79, 35, 15, 13, 10]",pyramid,7,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.026084817419894882,0.0001,,1024,True,kaiming_normal,cosine,{'T_max': 100},56500,"[0.7853608131408691, 1.110796570777893, 0.7219350958146111, 0.7018228686613843, 0.6972027523805746, 0.693177246414759, 0.6926656648374822, 0.6901364841549205]","[0.5115606936416185, 0.5072254335260116, 0.5289017341040463, 0.513728323699422, 0.5079319296221517, 0.4963945774444765, 0.4943755408133833, 0.5062013267955005]","[0.707534670829773, 0.6949804425239563, 0.7011078596115112, 0.6994590163230896, 0.694752037525177, 0.6933901906013489, 0.6938068270683289, 0.6942993998527527]","[0.5824682814302191, 0.5409457900807382, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879]",[],[],0.7466237761835717,0.04245333693744949,True,0.5062013267955005,0.6901364841549205,0.4809688581314879,0.6942993998527527,-0.004613610149942329,0.0013300048291248106,-0.023068050749711688,5.975972019139477e-05,0.67,0.4690179279160574
24,512,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[1, 3, 6, 12, 19, 26, 33, 40]","[93, 79, 51, 28, 7, 28, 51, 79, 93]",hourglass,8,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.045142268598243634,0.0001,,512,False,xavier_uniform,step,"{'step_size': 10, 'gamma': 0.5}",339000,"[0.7209612727165222, 3158538.031436281, 50927.45893818519, 2040.2346730314928, 255.14593944826007, 5.55682111561797, 1.2421941727803838, 0.6978962194310989]","[0.4913294797687861, 0.5130057803468208, 0.47760115606936415, 0.5032514450867052, 0.4995673492933372, 0.5139890395154312, 0.5186039803865014, 0.5200461494087107]","[1062791.710928489, 46.573619446539965, 3.0432508720521145, 1.3793328853351985, 0.7216034749524953, 0.7120387737038776, 0.7130049458149532, 0.7118850998674985]","[0.4809688581314879, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879]",[],[],0.7363015080909169,0.03763762783013545,True,0.5200461494087107,0.6978962194310989,0.4809688581314879,0.7118850998674985,0.0,0.0003395478382682195,-0.016312407315867528,4.958586673705812e-05,0.594,0.4158148757600211
10,512,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[1, 3, 6, 12, 19, 26, 33, 40]","[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",inv_pyramid,17,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,kaiming_uniform,cosine,{'T_max': 50},141250,"[13.246450424194336, 127.02907859934548, 1.0032037575809942, 0.8120991167305522, 0.7341140303723159, 0.6905717019358113, 0.6784165984689587, 0.6747210575759256]","[0.5057803468208093, 0.5115606936416185, 0.4934971098265896, 0.5140895953757225, 0.5087972310354774, 0.5338909720219209, 0.5448514565907124, 0.5511970002884338]","[1.5284373181363977, 0.7016015186166819, 0.6935035888161488, 0.698161163819565, 0.69875527603816, 0.6977952207248516, 0.69697064965654, 0.6969522903259787]","[0.4809688581314879, 0.5190311418685121, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879]",[],[],0.726757044009599,0.020656661034060216,False,0.5511970002884338,0.6747210575759256,0.4809688581314879,0.6969522903259787,0.0,0.00015845565785850243,-0.005437469105289194,4.111803840936836e-05,0.326,0.2282123354115228
7,32,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[11, 33, 77, 164, 273, 382, 491, 600]","[98, 65, 60, 37, 37, 33, 31, 18, 15, 8]",pyramid,10,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adam.Adam'>,0.052164117530572714,1e-05,,32,True,kaiming_uniform,none,{},98875,"[0.7224425015421961, 0.7343674260756873, 0.7017489613136115, 0.7069899198636843, 0.716785688684968, 0.7157259155736384, 0.7132121142647884, 0.7119710326951211]","[0.5549132947976878, 0.48121387283236994, 0.5339595375722543, 0.5169797687861272, 0.500144216902221, 0.5067781944043842, 0.519469281799827, 0.5142774733198731]","[0.6860970042843583, 0.6830052439866732, 0.6640851860984112, 0.6487629090488438, 0.6465215196590247, 0.6999337902118591, 0.7312219606963821, 0.6960000543583361]","[0.6320645905420992, 0.635524798154556, 0.6320645905420992, 0.6482122260668973, 0.6562860438292965, 0.46251441753171857, 0.36678200692041524, 0.4855824682814302]",[],[],0.664967816050229,0.01698087188278083,False,0.5142774733198731,0.7119710326951211,0.4855824682814302,0.6960000543583361,-0.00024869630264969265,0.01066589706647297,-0.09062448508815296,9.684679965253095e-06,0.268,0.18760290540398958
19,128,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[3, 9, 20, 42, 70, 98, 126, 154]","[64, 18, 53, 60, 57, 65, 76, 11, 46, 87, 33, 6, 91, 86, 69, 64, 80, 18, 7, 73, 34, 66, 50, 77]",irregular,24,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.00024371540765642796,1e-05,,128,True,xavier_normal,step,"{'step_size': 10, 'gamma': 0.5}",268375,"[0.7002227475188371, 0.6976581639637148, 0.6972102505623261, 0.6976786341970367, 0.6956338580554866, 0.692378893481712, 0.6896218730215727, 0.6864251098132181]","[0.4797687861271676, 0.5115606936416185, 0.49421965317919075, 0.4895231213872832, 0.4955292760311509, 0.5111047014710124, 0.5295644649552927, 0.5413902509374099]","[0.6927617118020372, 0.6925744633636123, 0.6924223673659899, 0.692569238504324, 0.6930645295217925, 0.6932962516187384, 0.6934423374469717, 0.6936064927635721]","[0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879]",[],[],0.7165944151421333,0.013433303123453193,False,0.5413902509374099,0.6864251098132181,0.4809688581314879,0.6936064927635721,-0.00025206810421870326,0.0003395478382682194,-0.027187345526445916,3.343422983241326e-05,0.212,0.1484100302689497
22,32,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[11, 33, 77, 164, 273, 382, 491, 600]","[100, 75, 62, 53, 53, 48, 40, 39, 26, 25, 20, 14, 14, 14, 20, 25, 26, 39, 40, 48, 53, 53, 62, 75, 100]",hourglass,24,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0005487765132012066,1e-05,,32,False,xavier_normal,cosine,{'T_max': 50},310750,"[0.6961995166850228, 0.6939415649182534, 0.6938404926674904, 0.6935325264930725, 0.6930823684048164, 0.692928830312658, 0.6926925092772238, 0.6922952415862688]","[0.4797687861271676, 0.49710982658959535, 0.49783236994219654, 0.5043352601156069, 0.5033169887510817, 0.5102394000576868, 0.5162965099509662, 0.5249495240842227]","[0.6939332971248384, 0.6940547023677496, 0.6932877344106171, 0.6933685796208585, 0.6931175652809759, 0.6930555104521869, 0.6929748256313759, 0.6928539015567564]","[0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121]",[],[],0.6690311418685121,0.00012694561976231845,False,0.5249495240842227,0.6922952415862688,0.5190311418685121,0.6928539015567564,6.462187391684922e-05,0.0003621843608194341,0.021749876421156722,1.295022639815028e-05,0.002,0.0014038850679194451
54,128,"[346, 692]",1,[3],"[97, 95, 93, 88, 83, 52, 30, 23, 20, 15, 12, 6, 6, 12, 15, 20, 23, 30, 52, 83, 88, 93, 95, 97]",hourglass,23,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.0004802699158997481,0.01,0.8,128,True,kaiming_uniform,none,{},14132,[10.825657624040725],[0.4884393063583815],[0.6928275113424766],[0.5190311418685121],[],[],0.6690311418685121,2.25117002618048e-07,False,0.4884393063583815,10.825657624040725,0.5190311418685121,0.6928275113424766,0.0,0.0,0.0,1.3002300886377566e-05,0.0,3.9006902659132704e-06
55,64,"[346, 692]",1,[6],"[95, 94, 88, 75, 70, 69, 62, 62, 38, 29, 28, 16, 16, 14, 12, 12, 10, 8]",triangular,18,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.sgd.SGD'>,0.07032367822233777,0.0001,0.8,64,False,kaiming_uniform,exponential,{'gamma': 0.99},14139,[0.7031465010835946],[0.5115606936416185],[0.6924228096915777],[0.5190311418685121],[],[],0.6690311418685121,2.25117002618048e-07,False,0.5115606936416185,0.7031465010835946,0.5190311418685121,0.6924228096915777,0.0,0.0,0.0,1.3002300886377566e-05,0.0,3.9006902659132704e-06
58,32,"[346, 692]",1,[11],"[55, 11, 11, 34, 37, 5, 78]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.01,,32,False,xavier_uniform,none,"{'step_size': 30, 'gamma': 0.1}",14129,[0.7007289766576249],[0.5202312138728323],[0.6912280993478108],[0.4925028835063437],[],[],0.6425028835063437,7.974801905981127e-08,False,0.5202312138728323,0.7007289766576249,0.4925028835063437,0.6912280993478108,0.0,0.0,0.0,7.648936551882884e-06,0.0,2.2946809655648656e-06
53,32,"[346, 692]",1,[11],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[5.494040013737761],[0.5086705202312138],[0.7242080552080236],[0.46943483275663206],[],[],0.619434832756632,2.9860011274879684e-09,False,0.5086705202312138,5.494040013737761,0.46943483275663206,0.7242080552080236,0.0,0.0,0.0,4.822095234126028e-06,0.0,1.4466285702378084e-06
56,512,"[346, 692]",1,[1],"[8, 50, 26, 17]",mutated,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,512,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,[0.7500080466270447],[0.4595375722543353],[0.7236450612888754],[0.4682814302191465],[],[],0.6182814302191465,0.0,False,0.4595375722543353,0.7500080466270447,0.4682814302191465,0.7236450612888754,0.0,0.0,0.0,4.712132630361579e-06,0.0,1.413639789108474e-06
