id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,forecast_gain,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc
123,32,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[483, 483, 476, 450, 440, 437, 435, 430, 404, 394, 392, 391, 389, 380, 351, 344, 343, 337, 315, 312, 282, 280, 272, 226, 224, 209, 193, 185, 184, 177, 174, 153, 119, 62, 47, 35, 28, 24, 21, 19]",pyramid,40,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.adam.Adam'>,0.01333867359198839,0.001,,32,True,xavier_uniform,none,{},1737375,"[6.141850526115007e+17, nan, nan, nan, nan, nan]","[0.5168597914252607, 0.5410776361529548, 0.5547508690614137, 0.5547544901506373, 0.5547531314816746, 0.5547531314816746]","[0.7025729488330281, nan, nan, nan, nan, nan]","[0.4436166021644921, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],1.0,0.5744283168057664,0.0,False,0.5547531314816746,,0.5563833978355078,,0.019113012461711328,0.0017661597508206405,0.022553359134203088
75,256,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[189, 433, 375, 72, 317, 168, 411, 489, 325, 217]",irregular,10,<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.010485810143586257,1e-06,0.9,256,True,xavier_normal,step,"{'step_size': 20, 'gamma': 0.1}",1059375,"[0.6877140787772205, 0.6853038528841313, 0.6675506070342566, 0.6565426206395358, 0.6391224037415612, 0.6329625896824007]","[0.5488122827346466, 0.5547508690614137, 0.5879272885283894, 0.6060110081112399, 0.6308472671232083, 0.6394740501268815]","[0.6863876933452139, 0.6805419352584409, 0.6612372999285102, 0.6469585236683993, 0.6336116652226703, 0.6302898440937634]","[0.5563833978355078, 0.5563833978355078, 0.6010405320850039, 0.6220945053417071, 0.6406804013811963, 0.6437278394475215]",[],[],1.0,0.5731823987140775,0.0,False,0.6394740501268815,0.6329625896824007,0.6437278394475215,0.6302898440937634,0.01480413973863339,0.001298722498477722,0.04841139255173699
97,32,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[303, 303, 303, 303, 303]",constant,5,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0031846801084460994,0.001,,32,False,kaiming_normal,exponential,{'gamma': 0.95},1370125,"[0.687346287688126, 0.677313840016291, 0.6703392306180845, 0.6612994533528597, 0.697537110160728, 0.908639234130589]","[0.5633545770567787, 0.5764194669756663, 0.5920987833140209, 0.6117649188876014, 0.6163109349833722, 0.618138839642646]","[0.6729883582815064, 0.6681834484057776, 0.6549203823357064, 0.6438251907547938, 0.6504863052859245, 0.6472162298649417]","[0.5564645083543834, 0.5952005747259623, 0.6067298556232764, 0.6301592083613358, 0.6292322310027577, 0.6246900419457255]",[],[],1.0,0.5722728456875159,0.0,False,0.618138839642646,0.908639234130589,0.6246900419457255,0.6472162298649417,0.011563647490192808,0.0006727760187721882,0.021132766332182418
63,256,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219]",constant,15,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.00019519400208072902,0.001,,256,False,kaiming_normal,exponential,{'gamma': 0.99},889875,"[0.7022043797536078, 0.6823743455379614, 0.6722411478518887, 0.6662145783561406, 0.6619204769475597, 0.6548543192569773]","[0.5328505214368482, 0.5565324449594438, 0.5784979721900347, 0.5922907010428737, 0.5992514571094194, 0.6087994345372592]","[0.6862949766772047, 0.6685682828519018, 0.6700531874414982, 0.6613321226249992, 0.6567754226762343, 0.6522843834243338]","[0.5571365669393525, 0.5837060554795949, 0.595235336376909, 0.6010868809529327, 0.6112025213784154, 0.6187573868508262]",[],[],1.0,0.5719638928641693,0.0,False,0.6087994345372592,0.6548543192569773,0.6187573868508262,0.6522843834243338,0.010444204713458772,0.0004039759220355165,0.029083914625385177
112,256,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[91, 114, 164, 252, 383, 411, 443, 465, 467]",triangular,9,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0010903746635680981,0.001,,256,True,xavier_normal,step,"{'step_size': 30, 'gamma': 0.9}",1582000,"[0.6761064292657969, 0.6699884795507164, 0.6679335680787009, 0.665090278885732, 0.651743204078067, 0.6414528587552617]","[0.5646871378910776, 0.5819235225955968, 0.5901433951332561, 0.5957198725376593, 0.6167570480063962, 0.6316612785483366]","[0.6678220517668331, 0.6654364957637835, 0.6632116914046868, 0.6588419054005448, 0.6393440364382391, 0.6357189127004939]","[0.5820838451020833, 0.5927209102917661, 0.599348798405599, 0.6026743296794976, 0.6328706171351764, 0.6386989872772357]",[],[],1.0,0.5717069436396989,0.0,False,0.6316612785483366,0.6414528587552617,0.6386989872772357,0.6357189127004939,0.009595784924776161,0.00042820880069275,0.036759287154411235
88,512,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[240, 240, 240]",constant,3,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.09539319832411916,1e-05,0.95,512,True,xavier_uniform,cosine,{'T_max': 10},1243000,"[0.6900303951972881, 0.6679253298189245, 0.6632507702566658, 0.6568690144587502, 0.6466836488258936, 0.6401612224887555]","[0.5568076477404403, 0.5873986095017382, 0.5967699884125145, 0.6069561123986095, 0.6218902446089848, 0.6295581742969375]","[0.6685095280571163, 0.6635694843073857, 0.6564107648713191, 0.6445242063252885, 0.6346442878034968, 0.6327827281215503]","[0.5847836666589419, 0.5958958077448958, 0.6076800074158188, 0.6203564227943732, 0.6376329633148711, 0.6397534240226183]",[],[],1.0,0.5716247222096041,0.0,False,0.6295581742969375,0.6401612224887555,0.6397534240226183,0.6327827281215503,0.009316906197940662,0.00041378692113329553,0.030483650436838094
93,256,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[451, 324, 273, 256, 186, 93, 60, 60, 93, 186, 256, 273, 324, 451]",hourglass,13,<class 'torch.nn.modules.activation.Tanh'>,0.3,<class 'torch.optim.adamw.AdamW'>,0.0007278477774174252,1e-05,,256,True,xavier_uniform,exponential,{'gamma': 0.9},1313625,"[0.6892314045067319, 0.6770501960194125, 0.6732653156630825, 0.6713509831340122, 0.6670905507845356, 0.6514106270641227]","[0.5533314020857474, 0.5683951332560835, 0.5779185979142526, 0.5812137891077637, 0.5920093625798079, 0.6150681915620908]","[0.6869926435549989, 0.6770708629373399, 0.6702943933302662, 0.6649499296277332, 0.644519542909321, 0.6409128414242213]","[0.5825589209983546, 0.5799402099603718, 0.59076267062177, 0.5941693124145443, 0.6270074853421705, 0.6281082709554819]",[],[],1.0,0.5711480254017876,0.0,False,0.6150681915620908,0.6514106270641227,0.6281082709554819,0.6409128414242213,0.007720227290072678,0.000390718275694958,0.033220551088039674
94,512,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[271, 271, 271, 271]",constant,4,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.04201860993005906,1e-05,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",1327750,"[1.731616234931305, 0.6718887753309822, 0.6664369256167672, 0.6633967733466059, 0.6588647238530076, 0.6558008863585273]","[0.5536790266512167, 0.5798088064889919, 0.5870002896871379, 0.5942750579374276, 0.6027479403483158, 0.6117947648347064]","[0.6747377868743045, 0.6609230792353082, 0.6583891712426614, 0.651157480564342, 0.6476459212423169, 0.6402237461794598]","[0.5833236773191814, 0.597599128641283, 0.6043892377928669, 0.609232694491437, 0.6013186252925772, 0.6266946304836505]",[],[],1.0,0.5710593662536508,0.0,False,0.6117947648347064,0.6558008863585273,0.6266946304836505,0.6402237461794598,0.007351007567220062,0.00016965058850379193,0.027521957776181383
98,1024,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[226, 67, 219, 390, 407, 371, 389, 170]",irregular,8,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.adam.Adam'>,0.000176288272689359,0.0001,,1024,True,xavier_uniform,step,"{'step_size': 5, 'gamma': 0.1}",1384250,"[0.6879526913235113, 0.6736203149323667, 0.6689973481560637, 0.6673756262656573, 0.6653375327321224, 0.6631252714429269]","[0.5394843568945539, 0.5725231749710313, 0.5833212630359212, 0.5877607184241019, 0.5915806305836548, 0.5940921889665242]","[0.6834556903627164, 0.6679735723418881, 0.667191895178076, 0.6650661079193642, 0.6618246917489677, 0.6601291895852006]","[0.5563833978355078, 0.584841602743853, 0.5878426919422494, 0.5916085374614725, 0.5958146972260202, 0.5979235707167853]",[],[],1.0,0.5709640505234959,0.0,False,0.5940921889665242,0.6631252714429269,0.5979235707167853,0.6601291895852006,0.007040705885248171,0.00019190284413818013,0.014625385274964597
122,512,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[497, 492, 473, 468, 455, 443, 413, 408, 363, 344, 271, 269, 261, 242, 233, 200, 197, 197, 181, 173, 126, 65, 37, 31, 14, 31, 37, 65, 126, 173, 181, 197, 197, 200, 233, 242, 261, 269, 271, 344, 363, 408, 413, 443, 455, 468, 473, 492, 497]",hourglass,48,<class 'torch.nn.modules.activation.Tanh'>,0.0,<class 'torch.optim.sgd.SGD'>,0.0005469039341950534,1e-05,0.9,512,False,kaiming_normal,none,{},1723250,"[0.681894623777405, 0.6722034707958977, 0.6676503756231394, 0.6630112647872121, 0.6580777650927823, 0.6525050623306589]","[0.5633256083429896, 0.5814745075318656, 0.587891077636153, 0.5960819814600232, 0.6023887324596471, 0.6108503957080451]","[0.6755610315944087, 0.6712566837563094, 0.6665693901316768, 0.6616881010247886, 0.6575147232872092, 0.653019408046079]","[0.5753284976014461, 0.5846330328381729, 0.5893374429329563, 0.5990011818961322, 0.6026048063776043, 0.6103450673217307]",[],[],1.0,0.5706378145733707,0.0,False,0.6108503957080451,0.6525050623306589,0.6103450673217307,0.653019408046079,0.005935010651386312,0.0001371766438044648,0.020164074992468417
102,1024,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[468, 462, 457, 451, 451, 450, 449, 438, 431, 421, 420, 419, 413, 396, 358, 279, 268, 257, 256, 247, 247, 237, 224, 223, 210, 204, 193, 183, 174, 160, 136, 136, 131, 124, 124, 89, 69, 48, 24]",triangular,39,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.adam.Adam'>,0.00023324055108323757,0.0,,1024,False,xavier_uniform,step,"{'step_size': 20, 'gamma': 0.9}",1440750,"[0.7063544567048481, 0.6963524571437548, 0.6867983477969297, 0.676255638698852, 0.6726949006148798, 0.6635082002970779]","[0.5149188876013905, 0.5272161066048667, 0.5522016222479722, 0.5698471900347625, 0.5791763710733363, 0.5971831149117623]","[0.686194520360368, 0.6860391993030458, 0.6749986277494378, 0.6663962380032046, 0.6670668938561019, 0.6672552175567268]","[0.5563833978355078, 0.5563833978355078, 0.5800213204792473, 0.5907279089708234, 0.5911450487821835, 0.5915969502444903]",[],[],1.0,0.5706372515713956,0.0,False,0.5971831149117623,0.6635082002970779,0.5915969502444903,0.6672552175567268,0.00596839754121875,0.00024296733305290204,0.0166647354638364
115,256,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[495, 315, 311, 197]",pyramid,4,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adam.Adam'>,0.0008706224999095812,0.0,,256,False,kaiming_normal,exponential,{'gamma': 0.95},1624375,"[0.6967689859494135, 0.6746587082104777, 0.6728198691839967, 0.670745665270097, 0.6662549013034837, 0.6536208174066805]","[0.5598783314020858, 0.5808227114716107, 0.5829374275782155, 0.585186123986095, 0.5918876953917104, 0.6110618648683097]","[0.6808707707298608, 0.6712125434234232, 0.6690466629942501, 0.6627256749405683, 0.6528563095115405, 0.6484315944879356]","[0.5872749183101202, 0.5910291766123612, 0.5891288730272763, 0.5982943616602164, 0.6094296771801349, 0.6166832750110078]",[],[],1.0,0.5703543747928321,0.0,False,0.6110618648683097,0.6536208174066805,0.6166832750110078,0.6484315944879356,0.004984466258510417,0.00011994127056163613,0.021651873652986042
108,1024,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[498, 485, 476, 467, 411, 408, 381, 346, 343, 342, 342, 337, 297, 288, 284, 251, 239, 213, 204, 192, 177, 166, 164, 161, 156, 150, 143, 138, 135, 130, 87, 61, 59, 51, 40, 27, 4]",triangular,37,<class 'torch.nn.modules.activation.Tanh'>,0.0,<class 'torch.optim.adam.Adam'>,0.00028216239287564,0.001,,1024,True,xavier_normal,exponential,{'gamma': 0.95},1525500,"[0.6892520957446181, 0.6852064021769155, 0.6718882505890945, 0.6697372255154032, 0.6696772704642335, 0.6695811150710821]","[0.5506083429895713, 0.5555040556199304, 0.5764774044032445, 0.5779113557358053, 0.5781798588660618, 0.5779075561117484]","[0.6861341792167825, 0.6842347333965587, 0.6696003549969356, 0.6691727570477859, 0.6684573851331538, 0.6701998846331619]","[0.5563833978355078, 0.5637876294871498, 0.5811452805265231, 0.5762207133090774, 0.5795810062339227, 0.5742161247711525]",[],[],1.0,0.5697698596774623,0.0,False,0.5779075561117484,0.6695811150710821,0.5742161247711525,0.6701998846331619,0.0030224954971818543,7.9180140274512e-05,0.002792519292716289
90,32,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[20, 109, 140, 160, 188, 308, 333, 374, 400]",triangular,9,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00012636877020361914,0.001,,32,False,xavier_uniform,none,{},1271250,"[0.6814135211782135, 0.6761717262301219, 0.6724138013733635, 0.6695579566242797, 0.6673382634399727, 0.6628741140677834]","[0.5652375434530706, 0.5766801853997683, 0.5807502896871379, 0.5861565758980302, 0.589492010521315, 0.5957115213033453]","[0.6719471778268153, 0.66712135346844, 0.666591334352902, 0.6636560771206225, 0.6610747347540856, 0.6578841404134033]","[0.5898820421311209, 0.5900095015179254, 0.5929526546314107, 0.5950962897731223, 0.6022224282171907, 0.6060346226043429]",[],[],1.0,0.5696886327947686,0.0,False,0.5957115213033453,0.6628741140677834,0.6060346226043429,0.6578841404134033,0.0027377249662582895,3.713737444120467e-05,0.012002039350188953
106,1024,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[489, 484, 476, 449, 391, 385, 380, 353, 279, 233, 231, 184, 173, 136, 134, 121, 82, 74, 32, 74, 82, 121, 134, 136, 173, 184, 231, 233, 279, 353, 380, 385, 391, 449, 476, 484, 489]",hourglass,36,<class 'torch.nn.modules.activation.Tanh'>,0.4,<class 'torch.optim.sgd.SGD'>,0.05685689120882759,1e-05,0.9,1024,False,kaiming_uniform,exponential,{'gamma': 0.9},1497250,"[0.7200830381411114, 0.7169027060235776, 0.716264439306005, 0.7158921759484955, 0.7151395040799333, 0.7136859452183947]","[0.5172074159907301, 0.5193076477404404, 0.5204591541135574, 0.5206039976825029, 0.5214279092942145, 0.5272186880800918]","[0.6953503673235369, 0.7250905786739468, 0.707549450648944, 0.7217816576775702, 0.7060117273752704, 0.7015475189295465]","[0.5308915204746124, 0.44706959282519526, 0.5125953048596789, 0.5114365831614562, 0.5379249611828231, 0.5480637760422702]",[],[],1.0,0.5696358002519366,0.0,False,0.5272186880800918,0.7136859452183947,0.5480637760422702,0.7015475189295465,0.0029105512195084487,0.0010839415625118014,0.0400801835415171
100,32,"[34520, 69040, 138080, 276160, 552320, 690408, 690408]",6,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0, 6.0]","[400, 28, 24]",pyramid,3,<class 'torch.nn.modules.activation.Sigmoid'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.00021705917138166843,0.0,,32,True,kaiming_uniform,exponential,{'gamma': 0.95},1412500,"[0.6849057977611193, 0.6758976740052498, 0.6712622081556574, 0.6686918586388938, 0.6668057075122935, 0.664975696392647]","[0.5544032444959444, 0.5739716106604866, 0.5792149478563152, 0.5846139918887602, 0.5887330390146116, 0.5915487653677246]","[0.6712699078529509, 0.6678807521175254, 0.6654483368630421, 0.6630974364779075, 0.6617614483974759, 0.660081342218019]","[0.5840768464230262, 0.5851081087344442, 0.5901485481217121, 0.5924428170841927, 0.5958146972260202, 0.5962202498203981]",[],[],1.0,0.5694862386937306,0.0,False,0.5915487653677246,0.664975696392647,0.5962202498203981,0.660081342218019,0.0020582035614337634,2.2514170347003005e-05,0.006702046302519027
141,512,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[477, 467, 459, 426, 405, 345, 309, 276, 264, 255, 146, 125, 85, 82, 27, 27, 82, 85, 228]",mutated,29,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0030485951183358367,0.001,,512,True,xavier_normal,step,"{'gamma': 0.1, 'step_size': 20}",423750,"[0.7177823724641722, 0.6867711758558332, 0.6726821644281319, 0.6719650558773363, 0.6722916961683172]","[0.5334298957126303, 0.5556344148319815, 0.575, 0.5730554750869061, 0.5703149442069038]","[0.6865576932028087, 0.671978224390465, 0.6699245845906022, 0.6681000767600945, 0.6698927032138372]","[0.5563833978355078, 0.5829181247248036, 0.5724085189219253, 0.5811452805265231, 0.5563833978355078]",[],[],0.5843857588354409,0.27792770814739715,0.0,False,0.5703149442069038,0.6722916961683172,0.5563833978355078,0.6698927032138372,0.0,0.000133520797466951,-0.01683043266668216
143,128,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[497, 485, 478, 422, 417, 411, 324, 312, 186, 70, 49, 70, 219, 219, 219]",mutated,20,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.00019519400208072902,0.01,,128,True,kaiming_normal,exponential,"{'gamma': 0.99, 'T_max': 50}",889875,"[0.6816001722461793, 0.6723795796324729, 0.6750886353943605, 0.6872050894784761, 0.6871856898292119]","[0.5737543453070684, 0.5802723059096176, 0.5732401506373117, 0.5547544901506373, 0.5547531314816746]","[0.6691982004267379, 0.6789743381950969, 0.6849713971232437, 0.6867900305652267, 0.6868495302032793]","[0.5874834882158003, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.5763480697534623,0.27039511570394376,0.0,False,0.5547531314816746,0.6871856898292119,0.5563833978355078,0.6868495302032793,-0.006346955719561624,0.00015475449946597778,-0.007775022595073122
140,32,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[270, 176, 187, 280, 301, 433, 180, 9, 235, 232, 320, 28, 107, 275, 474, 41]",mutated,13,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.00019192397748865112,0.001,0.8,32,True,kaiming_uniform,cosine,"{'gamma': 0.99, 'T_max': 50}",932250,"[0.78580382525023, 0.6929110930112394, 0.689569583704408, 0.6884655738208413, 0.687830500539955]","[0.5170336037079953, 0.5396581691772885, 0.5479939165701043, 0.5522305909617613, 0.5537537224365883]","[0.693108898907232, 0.6876433454384017, 0.6864611017812028, 0.6857107145916514, 0.6850614983019792]","[0.5564065722694723, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.5704023863914621,0.2681512806652056,0.0,False,0.5537537224365883,0.687830500539955,0.5563833978355078,0.6850614983019792,-4.729475200873696e-06,8.592870233192233e-11,-5.793608491178048e-06
138,512,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[497, 482, 471, 450, 432, 416, 379, 372, 365, 351, 345, 343, 325, 247, 200, 119, 113, 103, 84, 71, 51, 40, 17, 40, 51, 71, 84, 103, 113, 119, 200, 247, 325, 343, 345, 351, 365, 372, 379, 416, 432, 450, 471, 482, 497]",hourglass,44,<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.0008847222371247205,0.0001,0.99,512,False,kaiming_normal,step,"{'step_size': 30, 'gamma': 0.5}",14132,"[4.950246054106764, nan, nan, nan, nan]","[0.501882966396292, 0.5507097334878331, 0.5547508690614137, 0.5547544901506373, 0.5547531314816746]","[0.6868080462117296, nan, nan, nan, nan]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.5703979526206726,0.2681495958768061,0.0,False,0.5547531314816746,,0.5563833978355078,,0.0,0.0,0.0
139,512,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[453, 262, 469, 475, 321, 479, 249, 259, 132, 259, 455, 480, 329, 114, 173, 273, 411, 224, 410, 260, 69, 394]",irregular,22,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.sgd.SGD'>,0.019538626620893246,0.001,0.8,512,True,kaiming_uniform,none,{},14133,"[nan, nan, nan, nan, nan]","[0.5529258400926998, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373, 0.5547531314816746]","[nan, nan, nan, nan, nan]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.5703979526206726,0.2681495958768061,0.0,False,0.5547531314816746,,0.5563833978355078,,0.0,0.0,0.0
147,32,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[229, 213, 35, 35, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",mutated,5,<class 'torch.nn.modules.activation.Sigmoid'>,0.3,<class 'torch.optim.adamw.AdamW'>,0.0024225309839579216,0.0001,,32,False,kaiming_normal,exponential,{'gamma': 0.9},28250,"[0.6937718411447827, 0.6875335863401826, 0.6877431926417875, 0.6875008385468745, 0.6873981738307106]","[0.5452201622247972, 0.5544177288528389, 0.5543525492468134, 0.5547146581691773, 0.5547589251572983]","[0.6868016394728241, 0.6868057684194906, 0.6874132965553711, 0.6873508828136228, 0.6867771304202647]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.5703979526206726,0.2681495958768061,0.0,False,0.5547589251572983,0.6873981738307106,0.5563833978355078,0.6867771304202647,0.0,0.0,0.0
149,256,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[22, 22, 25, 252, 383, 411, 443, 465, 467]",mutated,9,<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.0014371791068142003,0.01,,256,True,xavier_normal,none,"{'gamma': 0.9, 'step_size': 30}",734500,"[0.7054020655528143, 0.6936347776188635, 0.6925943608770226, 0.6922997501330194, 0.6919590344730254]","[0.5264484356894554, 0.5367323290845887, 0.5378548667439166, 0.53912224797219, 0.539906837695971]","[0.6867758148981963, 0.6874318310845418, 0.687581249758453, 0.6870928536323139, 0.6868121837970708]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.5703979526206726,0.2681495958768061,0.0,False,0.539906837695971,0.6919590344730254,0.5563833978355078,0.6868121837970708,0.0,0.0,0.0
146,32,"[34520, 69040, 138080, 276160, 552320, 690408]",5,"[0.09999884126487527, 0.39999536505950106, 1.1999860951785033, 3.1999629204760085, 5.0]","[7, 85, 212, 246, 247, 258, 355, 401, 419, 385, 375, 372, 369, 353, 350, 317, 312, 301, 294, 281, 255, 253, 243, 239, 213, 203, 202, 191, 175, 172, 172, 169, 165, 163, 136, 130, 124, 116, 93, 79, 64, 54, 49, 47, 26, 23, 22, 4]",mutated,11,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.06641558369810141,1e-06,,32,True,kaiming_uniform,cosine,"{'gamma': 0.95, 'T_max': 100}",1469000,"[nan, nan, nan, nan, nan]","[0.5546349942062573, 0.5547508690614137, 0.5547508690614137, 0.5547544901506373, 0.5547531314816746]","[nan, nan, nan, nan, nan]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.5703979526206726,0.2681495958768061,0.0,False,0.5547531314816746,,0.5563833978355078,,0.0,0.0,0.0
